title,link,author,author_link,date
"L’impact du Maoïsme sur le vocabulaire architectural, les formes et les structures urbaines des villes de Chine",https://pureportal.coventry.ac.uk/en/publications/limpact-du-mao%C3%AFsme-sur-le-vocabulaire-architectural-les-formes-et,"Kozlowski, M., Mohd Yusof, Y. &Huston, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,17 Mar 2023
Market Reactions to Insider Trading Prior to Corporate Earnings Disclosure. Does Executive Pay Disparity Play Any Role?,https://pureportal.coventry.ac.uk/en/publications/market-reactions-to-insider-trading-prior-to-corporate-earnings-d,"Nguyen, A.-N.,Le, V., Kernohan, D. & Gregoriou, A.,",https://pureportal.coventry.ac.uk/en/persons/viet-le,2023
Measuring the impact of corporate governance on non-financial reporting in the top HEIs worldwide,https://pureportal.coventry.ac.uk/en/publications/measuring-the-impact-of-corporate-governance-on-non-financial-rep,"Adhikari Parajuli, M.,Chhatbar, M.& Hassan, A.,",https://pureportal.coventry.ac.uk/en/persons/mehul-chhatbar,10 Jul 2023
Natural resource curse: A literature survey and comparative assessment of regional groupings of oil-rich countries.,https://pureportal.coventry.ac.uk/en/publications/natural-resource-curse-a-literature-survey-and-comparative-assess,"& Benhin, J.,Alssadek, M.& Benhin, J.,",https://pureportal.coventry.ac.uk/en/persons/marwan-alssadek,1 Jul 2023
Profiling European citizen scientist:  Evidence from Poland,https://pureportal.coventry.ac.uk/en/publications/profiling-european-citizen-scientist-evidence-from-poland,"Gawronska-Nowak, B.,Lis, P., Zadorozhna, O. & Zarzycka, A.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,Dec 2023
Re-evaluating Turkey’s global relationships and its shift toward the South-East Asian region,https://pureportal.coventry.ac.uk/en/publications/re-evaluating-turkeys-global-relationships-and-its-shift-toward-t,"Roy-Mukherjee, S. &Udeogu, E.,",https://pureportal.coventry.ac.uk/en/persons/ejike-udeogu,25 May 2023
Repercussions of the Silicon Valley Bank collapse on global stock markets,https://pureportal.coventry.ac.uk/en/publications/repercussions-of-the-silicon-valley-bank-collapse-on-global-stock,"Pandey, D. K., Hassan, M. K., Kumari, V. &Hasan, R.,",https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan,18 May 2023
Sea surface temperature anomalies and cash holdings: Evidence from fisheries companies,https://pureportal.coventry.ac.uk/en/publications/sea-surface-temperature-anomalies-and-cash-holdings-evidence-from,"& Kontesa, M.,Brahmana, R. K.& Kontesa, M.,",https://pureportal.coventry.ac.uk/en/persons/rayenda-khresna-brahmana,Feb 2023
Strategic leadership and firm performance:  The mediating role of ambidexterity in professional services small‐ and medium‐sized enterprises,https://pureportal.coventry.ac.uk/en/publications/strategic-leadership-and-firm-performance-the-mediating-role-of-a,"Ambilichu, C. A., Omoteso, K. & Yekini, L. S.,",,Sept 2023
Sustainability reporting: A 4-level model for evaluating organisational transparency and accountability,https://pureportal.coventry.ac.uk/en/publications/sustainability-reporting-a-4-level-model-for-evaluating-organisat,",Tiong, P.,",https://pureportal.coventry.ac.uk/en/persons/paul-tiong,19 Apr 2023
The Causes and Effects of IFRS adoption Speed: Diffusion of Innovation Theory Perspective,https://pureportal.coventry.ac.uk/en/publications/the-causes-and-effects-of-ifrs-adoption-speed-diffusion-of-innova,",Elmghaamez, I.,",https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez,12 Jan 2023
The effect of institutions on the foreign direct investment-growth nexus: What matters most?,https://pureportal.coventry.ac.uk/en/publications/the-effect-of-institutions-on-the-foreign-direct-investment-growt,"Li, C.,Tanna, S.& Nissah, B.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,1 Jul 2023
The founder as the microfoundation of slack resource and firms' R&D investment,https://pureportal.coventry.ac.uk/en/publications/the-founder-as-the-microfoundation-of-slack-resource-and-firms-ra,"Teng, D., Li, C., Sun, X. &Tanna, S.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,23 Nov 2023
The macroeconomic implications of disease pandemics in developing countries: An application of Covid-19 in Uganda,https://pureportal.coventry.ac.uk/en/publications/the-macroeconomic-implications-of-disease-pandemics-in-developing,",Kabajulizi, J.,",https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi,Aug 2023
The push for financial inclusion in Africa: Should central banks be wary of political institutional quality and literacy rates?,https://pureportal.coventry.ac.uk/en/publications/the-push-for-financial-inclusion-in-africa-should-central-banks-b,"Agoba, A. M., Sare, Y. A., Anarfo, E. B. & Tsekpoe, C.,",,Feb 2023
The rise and fall of institutional entrepreneurship in Islamic financial reporting standardisation projects,https://pureportal.coventry.ac.uk/en/publications/the-rise-and-fall-of-institutional-entrepreneurship-in-islamic-fi,"Abras, A. & Al Mahameed , M.,",,3 Jul 2023
The Role of Managerial Ownership in Dividend Tunneling: Evidence from China,https://pureportal.coventry.ac.uk/en/publications/the-role-of-managerial-ownership-in-dividend-tunneling-evidence-f,"Bian, H., Kuo, J.-M., Pan, H. & Zhang, Z.,",,Mar 2023
Time-Series Predictability for Sector Investing,https://pureportal.coventry.ac.uk/en/publications/time-series-predictability-for-sector-investing,"&Park, J. S.&",https://pureportal.coventry.ac.uk/en/persons/jin-suk-park,2023
Una revisión de la investigación de Global Reporting Initiative (GRI) con in-formes de sostenibilidad: conjunto de datos 1999-2020,https://pureportal.coventry.ac.uk/en/publications/una-revisi%C3%B3n-de-la-investigaci%C3%B3n-de-global-reporting-initiative-g,"& Aripin, N.,E-Vahdati, S.& Aripin, N.,",https://pureportal.coventry.ac.uk/en/persons/sahar-e-vahdati,1 Jul 2023
Unveiling the black swan of the finance‐growth Nexus: Assumptions and preliminary evidence of virtuous and unvirtuous cycles,https://pureportal.coventry.ac.uk/en/publications/unveiling-the-black-swan-of-the-financegrowth-nexus-assumptions-a,", Chaudhry, S. M. &Lauretta, E., Chaudhry, S. M. &",https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta,3 Oct 2023
VAT Revenue and Economic Growth in the Middle East and North Africa Region: Evidence from Panel Data Analysis,https://pureportal.coventry.ac.uk/en/publications/vat-revenue-and-economic-growth-in-the-middle-east-and-north-afri,"Toumi Sayari , K., Jassem, S. &E-Vahdati, S.,",https://pureportal.coventry.ac.uk/en/persons/sahar-e-vahdati,2023
Who Benefits from Public Spending in Different Education Levels across Geopolitical Zones/Regions in Nigeria?,https://pureportal.coventry.ac.uk/en/publications/who-benefits-from-public-spending-in-different-education-levels-a,"Amakom, U.,Udeogu, E., Nwosu, B. U., Theresa, I. & Ogakwu, V.,",https://pureportal.coventry.ac.uk/en/persons/ejike-udeogu,Nov 2023
‘No Better Fund Without Me!’ Do Narcissistic Start-up Entrepreneurs Succeed in Venture Funding?,https://pureportal.coventry.ac.uk/en/publications/no-better-fund-without-me-do-narcissistic-start-up-entrepreneurs-,"& Kontesa, M.,Brahmana, R. K.& Kontesa, M.,",https://pureportal.coventry.ac.uk/en/persons/rayenda-khresna-brahmana,Nov 2023
A bibliometric review of the Waqf literature,https://pureportal.coventry.ac.uk/en/publications/a-bibliometric-review-of-the-waqf-literature,"Alshater, M. M., Hassan, M. K., Rashid, M. &Hasan, R.,",https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan,Jun 2022
Analyzing the determinants of financial management behavior of administrators in Nigerian state-owned enterprises,https://pureportal.coventry.ac.uk/en/publications/analyzing-the-determinants-of-financial-management-behavior-of-ad,"Kayode, O. S., Sibanda, M. & Olarewaju, O. M.,",,14 Sept 2022
A note on COVID-19 instigated maximum drawdown in Islamic markets versus conventional counterparts,https://pureportal.coventry.ac.uk/en/publications/a-note-on-covid-19-instigated-maximum-drawdown-in-islamic-markets,"Hassan, M. K., Chowdhury, M. I. H., Balli, F. &Hasan, R.,",https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan,May 2022
CEO tenure and cost of debt,https://pureportal.coventry.ac.uk/en/publications/ceo-tenure-and-cost-of-debt,"Owusu, A., Kwabi, F., Ezeani, E. & Owusu-Mensah, R.,",,Aug 2022
Cheating Behaviour among OPEC Member-States and Oil Price Fairness and Stability: An Empirical Analysis,https://pureportal.coventry.ac.uk/en/publications/cheating-behaviour-among-opec-member-states-and-oil-price-fairnes,"& Omoteso, K.,Ibrahim, M.& Omoteso, K.,",https://pureportal.coventry.ac.uk/en/persons/masud-ibrahim,2022
Clinicians’ informal acquisition of accounting literacy in UK clinical commissioning groups,https://pureportal.coventry.ac.uk/en/publications/clinicians-informal-acquisition-of-accounting-literacy-in-uk-clin,"& Adhikari, P.,Enombu, J. A.& Adhikari, P.,",https://pureportal.coventry.ac.uk/en/persons/john-ayuk-enombu,22 Jun 2022
Corporate Governance and IFSB Standard-4: Evidence from Islamic Banks in Bangladesh,https://pureportal.coventry.ac.uk/en/publications/corporate-governance-and-ifsb-standard-4-evidence-from-islamic-ba,"Rashid, M. H. U., Khanam, R. & Ullah, H.,",,18 Jan 2022
Corporate Social Responsibility & Firm Efficiency: Evidence from Endogenous Cost Inefficiency Stochastic Frontier Analysis,https://pureportal.coventry.ac.uk/en/publications/corporate-social-responsibility-amp-firm-efficiency-evidence-from,"Binh, T. V.,Mulatu, A.&",https://pureportal.coventry.ac.uk/en/persons/abay-mulatu,26 Nov 2022
Corporate social responsibility and financial performance of product and service-based firms listed on London Stock Exchange,https://pureportal.coventry.ac.uk/en/publications/corporate-social-responsibility-and-financial-performance-of-prod,"& Olarewaju, J.,Elmghaamez, I.& Olarewaju, J.,",https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez,6 Sept 2022
Corruption and bank efficiency: Expanding the ‘sand or grease the wheel hypothesis’ for the Gulf Cooperation Council,https://pureportal.coventry.ac.uk/en/publications/corruption-and-bank-efficiency-expanding-the-sand-or-grease-the-w,"Hassan, M. K.,Hasan, R., Miah, M. D. & Ashfaq, M.,",https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan,19 Dec 2022
Deliniation of metropolitan areas in Poland: A functional approach,https://pureportal.coventry.ac.uk/en/publications/deliniation-of-metropolitan-areas-in-poland-a-functional-approach,"Gawronska-Nowak, B.,Lis, P.& Zadorozhna, O.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,Dec 2022
Determinants of Informal Entrepreneurship in Africa,https://pureportal.coventry.ac.uk/en/publications/determinants-of-informal-entrepreneurship-in-africa,"Ejiogu, A., Okechukwu, O., Ejiogu, C., Owusu, A. & Adeola, O.,",,2022
"Diffusion theory, transnational antecedents and International Standards on Auditing adoption around the world",https://pureportal.coventry.ac.uk/en/publications/diffusion-theory-transnational-antecedents-and-international-stan,"& Elmagrhi, M. H.,Elmghaamez, I. K.& Elmagrhi, M. H.,",https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez,Apr 2022
Dissecting the effect of family business exposure on entrepreneurial implementation intention,https://pureportal.coventry.ac.uk/en/publications/dissecting-the-effect-of-family-business-exposure-on-entrepreneur,"Onjewu, A.-K. E., Haddoud, M. Y.,Tony-Okeke, U., Cao, D. & Nowiński, W.,",https://pureportal.coventry.ac.uk/en/persons/uchenna-tony-okeke,12 Aug 2022
Does Family ownership matter in dividend payout decision? Evidence from a family-firm dominated country,https://pureportal.coventry.ac.uk/en/publications/does-family-ownership-matter-in-dividend-payout-decision-evidence,"Miah, M. S. & Bhuiyan, M. R. U.,",,12 Apr 2022
Does state ownership affect R&D investments? Evidence from China,https://pureportal.coventry.ac.uk/en/publications/does-state-ownership-affect-rampd-investments-evidence-from-china,"Azzam, A. & Alhababsah, S.,",,2022
Do Female Board Members Influence Corporate Social Responsibility Performance?,https://pureportal.coventry.ac.uk/en/publications/do-female-board-members-influence-corporate-social-responsibility,"Oino, I. & Liu, J.,",,Jul 2022
Do Integrated Financial and Extra-Financial Narrative Disclosures in the Management Commentary Affect Firm Valuation? International Evidence,https://pureportal.coventry.ac.uk/en/publications/do-integrated-financial-and-extra-financial-narrative-disclosures,"Ali, M. J., Bose, S. & Miah, M. S.,",,Feb 2022
Do non-communicable diseases influence sustainable development in Sub-Saharan Africa? A panel autoregressive distributive lag model approach,https://pureportal.coventry.ac.uk/en/publications/do-non-communicable-diseases-influence-sustainable-development-in,"&Kabajulizi, J.&",https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi,Mar 2022
Do Tenure and Age of Board Chair Matter for R&D Investment?,https://pureportal.coventry.ac.uk/en/publications/do-tenure-and-age-of-board-chair-matter-for-rampd-investment,"Azzam, A. & Alhababsah, S.,",,29 Dec 2022
Editorial: New developments in corporate governance research,https://pureportal.coventry.ac.uk/en/publications/editorial-new-developments-in-corporate-governance-research,",Alsaid, L.,",https://pureportal.coventry.ac.uk/en/persons/loai-alsaid,21 Jun 2022
Evolution of research in finance over the last two decades: A topographical view,https://pureportal.coventry.ac.uk/en/publications/evolution-of-research-in-finance-over-the-last-two-decades-a-topo,"Alhenawi, Y., Hassan, M. K. &Hasan, R.,",https://pureportal.coventry.ac.uk/en/persons/rashedul-hasan,Jan 2022
Financial contagion effects of major crises in African stock markets,https://pureportal.coventry.ac.uk/en/publications/financial-contagion-effects-of-major-crises-in-african-stock-mark,", Guo, J. &Bello, J., Guo, J. &",https://pureportal.coventry.ac.uk/en/persons/jaliyyah-bello,Jul 2022
"FinTech, financial inclusion and income inequality: A quantile regression approach",https://pureportal.coventry.ac.uk/en/publications/fintech-financial-inclusion-and-income-inequality-a-quantile-regr,"Demir, A., Pesque-Cela, V., Altunbas, Y. & Murinde, V.,",,2022
Foreign Ownership and Productivity in Chinese Newly Listed Firms: The Moderating Roles of Founder’s Human Capital and Social Ties,https://pureportal.coventry.ac.uk/en/publications/foreign-ownership-and-productivity-in-chinese-newly-listed-firms-,"Teng, D., Li, C. &Tanna, S.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,Sept 2022
Future of education and research: a preliminary thematic analysis,https://pureportal.coventry.ac.uk/en/publications/future-of-education-and-research-a-preliminary-thematic-analysis,",Huston, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,2 May 2022
Gender Diversity and Financial Statement Fraud,https://pureportal.coventry.ac.uk/en/publications/gender-diversity-and-financial-statement-fraud,"Wang, Y.,Yu, M.& Gao, S.,",https://pureportal.coventry.ac.uk/en/persons/mei-yu,1 Mar 2022
Global momentum: The optimal trading approach,https://pureportal.coventry.ac.uk/en/publications/global-momentum-the-optimal-trading-approach,", Muradoglu, G. & Tsitsianis, N.,Wouassom, A., Muradoglu, G. & Tsitsianis, N.,",https://pureportal.coventry.ac.uk/en/persons/alain-wouassom,Dec 2022
